"beta","sigma","gamma","pop","S_0","E_0","I_0","R_0","rho","loglik","loglik.se"
2.91021707006303,0.178360955811472,1.01972651342173,9205,0.998913633894622,0.00108636610537751,0,0,1,-1031.90695154938,3.55726925107913
2.23933249529314,0.232495074302797,0.837932422053568,9205,0.998913633894623,0.00108636610537751,0,0,1,-1042.52593121717,128.013979071068
5.42063724711666,0.0850334773411911,1.12801863701933,9205,0.998913633894623,0.00108636610537751,0,0,1,-1060.82855848082,581.767307232484
2.6321531615442,0.170283917595395,0.836485331194641,9205,0.998913633894623,0.00108636610537751,0,0,1,-1078.20186745837,61.901789379675
2.42213321311135,0.211671224988773,0.976635758497339,9205,0.998913633894623,0.00108636610537751,0,0,1,-1109.69092685197,28.5022882803962
2.52780072940766,0.28455972645235,1.21694721978715,9205,0.998913633894623,0.00108636610537751,0,0,1,-1120.28851514668,293.342123824312
3.0322528699574,0.171909759427107,0.765886784663744,9205,0.998913633894623,0.00108636610537751,0,0,1,-1138.89362786207,33.764520656496
1.70202632972918,0.34856569742045,0.720361018500729,9205,0.998913633894623,0.00108636610537751,0,0,1,-1146.43619884106,6.53367601967801
3.89759073079827,0.120117696322012,1.35964668879275,9205,0.998913633894623,0.00108636610537751,0,0,1,-1207.98495052036,13.7212206159796
2.04667939910362,0.27220127145688,0.750161041224934,9205,0.998913633894622,0.00108636610537751,0,0,1,-1213.93916640555,9.11512182884403
2.48603449439394,0.214800104749938,0.721220423846998,9205,0.998913633894622,0.00108636610537751,0,0,1,-1252.31804280005,60.9187557511632
5.38837920437504,0.148255078146174,1.25529236828293,9205,0.998913633894623,0.00108636610537751,0,0,1,-1261.30996261694,21.7499101393473
10.7472224611615,0.0661742938039841,1.31067429050954,9205,0.998913633894622,0.00108636610537751,0,0,1,-1262.65827605918,27.4176077479071
4.01105321982286,0.168011224696215,0.955861223577395,9205,0.998913633894623,0.00108636610537751,0,0,1,-1269.68308390827,104.501118306906
2.71971917609351,0.23681044212711,0.984351407432781,9205,0.998913633894623,0.00108636610537751,0,0,1,-1311.85744476727,2.43190171246418
2.57933498410194,0.207258472118236,0.708663175442838,9205,0.998913633894623,0.00108636610537751,0,0,1,-1313.45304241634,59.9882358201508
4.27084705759924,0.107744899802753,1.39452871199141,9205,0.998913633894623,0.00108636610537751,0,0,1,-1317.20152973072,108.161340793225
10.4075351172173,0.0638637184744663,1.4364600643457,9205,0.998913633894623,0.00108636610537751,0,0,1,-1332.94046454513,30.9203413525094
4.39813501729064,0.160756724595595,1.00238586218859,9205,0.998913633894623,0.00108636610537751,0,0,1,-1411.42766403174,5.97703853378388
2.97978432519565,0.210641426136845,0.965071415676525,9205,0.998913633894623,0.00108636610537751,0,0,1,-1419.64780872898,114.026273076273
6.41388046754555,0.0788862365300952,1.47750608257939,9205,0.998913633894623,0.00108636610537751,0,0,1,-1472.99291553895,93.9086160537122
10.1598489174651,0.0627173980891112,1.18393583895953,9205,0.998913633894623,0.00108636610537751,0,0,1,-1476.37755809686,29.1010769057749
1.61357940717566,0.784830719280264,1.01391428749449,9205,0.998913633894623,0.00108636610537751,0,0,1,-1489.29315098215,32.9221137274601
5.0810237370477,0.152988342914923,1.10733169359363,9205,0.998913633894623,0.00108636610537751,0,0,1,-1529.00443242271,61.9729927500097
7.42894230089931,0.125352670270875,1.20566710372146,9205,0.998913633894623,0.00108636610537751,0,0,1,-1534.9356248855,96.70432342973
11.0055470718922,0.0602930484909669,1.46687082965729,9205,0.998913633894623,0.00108636610537751,0,0,1,-1568.71580486295,5.76929615023087
8.79650114536643,0.0684149860753862,1.55676076629848,9205,0.998913633894623,0.00108636610537751,0,0,1,-1573.53552279579,30.9760652875394
7.9061746759099,0.0712962062974114,2.1036331365995,9205,0.998913633894623,0.00108636610537751,0,0,1,-1575.90066227106,3.08455951492905
5.11211153930377,0.0877664094813737,1.3323661964539,9205,0.998913633894623,0.00108636610537751,0,0,1,-1580.38756480413,55.3075478586046
2.76025464055228,0.309191151115849,1.19547979255402,9205,0.998913633894623,0.00108636610537751,0,0,1,-1629.50882866241,10.9845767387359
3.57804253426491,0.180883943285357,0.715488611229599,9205,0.998913633894623,0.00108636610537751,0,0,1,-1697.09482804402,82.5063084977678
5.6442819844278,0.156792521756688,1.32615658437917,9205,0.998913633894623,0.00108636610537751,0,0,1,-1735.35053883975,51.5093977774564
2.53538060516298,0.274415346210671,1.00789001444136,9205,0.998913633894623,0.00108636610537751,0,0,1,-1760.30029273216,55.8388962767599
11.9229082444383,0.0454315787976801,0.895874054991779,9205,0.998913633894623,0.00108636610537751,0,0,1,-1797.48001776339,1.86594433905723
5.81487946130165,0.151459217894836,1.02109325572702,9205,0.998913633894623,0.00108636610537751,0,0,1,-1814.47621669122,153.083747173377
2.65165036677088,0.272181559139832,0.954063699703175,9205,0.998913633894623,0.00108636610537751,0,0,1,-1829.99736803836,85.2779301686699
10.691379629523,0.0486235020807534,0.970460877937794,9205,0.998913633894623,0.00108636610537751,0,0,1,-1830.09979696038,61.424311494156
9.29185153844905,0.0461613061777508,0.842431436232125,9205,0.998913633894623,0.00108636610537751,0,0,1,-1830.65655609437,1.61574423307139
10.3978152176521,0.0523268511379196,1.13921132722692,9205,0.998913633894623,0.00108636610537751,0,0,1,-1878.78689335634,58.0897622211061
10.4461754062513,0.0542967045275655,1.24114403402453,9205,0.998913633894623,0.00108636610537751,0,0,1,-1880.08645601163,30.5830769510939
2.3911018834447,0.311947734457054,0.954298910006386,9205,0.998913633894623,0.00108636610537751,0,0,1,-1890.4309958907,66.6997737642569
12.2898460825942,0.0481256277356245,1.06420240352235,9205,0.998913633894623,0.00108636610537751,0,0,1,-1902.72527296309,0.832109760472761
10.4124379718271,0.0570915062590577,1.53551069173292,9205,0.998913633894623,0.00108636610537751,0,0,1,-1911.21217144462,33.6092567933603
6.03499892385039,0.0736677729392404,1.23436423398443,9205,0.998913633894623,0.00108636610537751,0,0,1,-1915.53014951444,60.1597878283094
15.450660287687,0.0465409111669504,1.20814254700153,9205,0.998913633894623,0.00108636610537751,0,0,1,-1943.90961357593,26.8881221974734
9.16171155785614,0.0555174132144379,1.6414578340662,9205,0.998913633894623,0.00108636610537751,0,0,1,-2015.79432302153,60.8009221527986
2.4616870697388,0.320428623500419,0.879474402166792,9205,0.998913633894623,0.00108636610537751,0,0,1,-2032.89492855907,32.6390764141001
1.65295096598738,0.644545944657682,0.758026358013529,9205,0.998913633894623,0.00108636610537751,0,0,1,-2038.20554971479,1.21840426423751
1.58296359776965,0.576668684110265,0.740985876988637,9205,0.998913633894623,0.00108636610537751,0,0,1,-2040.46997222611,1.4102611934705
9.32018145382817,0.0549475757293879,1.57356606509426,9205,0.998913633894623,0.00108636610537751,0,0,1,-2052.68924840158,32.9899291239532
1.62977362735333,0.438092899570826,0.608762406840487,9205,0.998913633894623,0.00108636610537751,0,0,1,-2075.47123947303,32.1461439518107
2.27638099784007,0.339614317027477,0.821413241075206,9205,0.998913633894623,0.00108636610537751,0,0,1,-2076.07434382049,27.4187543752221
2.57549345868979,0.301060975394942,0.858795836469658,9205,0.998913633894623,0.00108636610537751,0,0,1,-2105.04404034996,0.561629154901747
17.5946904130903,0.0318259989190355,0.986932002733435,9205,0.998913633894623,0.00108636610537751,0,0,1,-2111.81620448265,1.49411773775486
9.10717511331582,0.0553106899989269,1.24170609033477,9205,0.998913633894623,0.00108636610537751,0,0,1,-2114.22064362384,30.1626520920901
6.51309642461231,0.0624620669676309,1.29510895903403,9205,0.998913633894623,0.00108636610537751,0,0,1,-2186.08328286574,0.90369756606092
6.02736239245688,0.0698763694814341,1.42803448373444,9205,0.998913633894623,0.00108636610537751,0,0,1,-2188.85722268941,30.7258337344817
6.61267701261103,0.150733251404833,1.03103400226072,9205,0.998913633894622,0.00108636610537751,0,0,1,-2219.97956028935,62.0784184315911
9.13228543352537,0.0508242067378747,1.34031296211285,9205,0.998913633894623,0.00108636610537751,0,0,1,-2246.07240377501,1.35982858319186
2.08792953887322,0.433772544723262,0.747064336227513,9205,0.998913633894623,0.00108636610537751,0,0,1,-2252.01251045482,31.2161656016904
1.52368882011399,0.0874135283044843,0.0663310465483403,9205,0.998913633894623,0.00108636610537751,0,0,1,-2456.11817022218,23.8843590465719
0.00728892355642805,0.28326490851658,1.70295058287941,9205,0.998913633894623,0.00108636610537751,0,0,1,-2946.91543004595,0.114648829200197
24.4941037137327,35.7880110763844,33.0438473599627,9205,0.998913633894623,0.00108636610537751,0,0,1,-2978.85699182994,0.032130702115929
41.686782835519,3.82333241180712,3.86731901102772,9205,0.998913633894623,0.00108636610537751,0,0,1,-3095.20701069376,0.0221819890034166
