"a00","a01","a10","a11","pop","S_0","E_0","I_0","R_0","rho","sigma","gamma","loglik","loglik.se"
0.348495603721125,1.99172435159793,0.733886995278597,1.86230073043191,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-49.2684612583424,0.113113681208583
0.32444038127858,0.45373640830874,1.07720957039319,2.64838145769408,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-50.1540399088886,0.262751624091752
0.119096185544262,0.740627420394757,1.69864483092777,1.80753440705859,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-50.3480829248839,0.179511107969107
0.112237826232769,0.436406498858888,2.38744225897561,2.7562342283357,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-51.6673176566085,0.245143921719001
0.120969127492235,0.613410512859521,1.2824263431811,0.588647355006058,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-52.1411071672612,0.2934190103812
0.0705692584848462,0.427750581278294,2.85927998528216,1.00593398559153,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-52.1623759291892,0.274380600026356
0.000181924899048844,0.472349148919505,2.44905041870727,2.90327948761394,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-54.0345165833074,0.337718865971694
0.220859552803935,0.0197239134276721,1.72245858189629,2.08629042852209,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-55.0851092021039,0.508086211100849
0.23078110006519,0.0336891007300425,0.989900815230383,3.63138143669505,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-58.178488675023,26.0149451577665
0.0573403730485346,0.0382475714676857,2.512008804965,2.43367551969734,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-88.8590920690623,0.851935991947471
0.0366340134739825,0.246953558990794,0.917474862492401,1.34435256814798,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-90.7057312920672,0.670114021986906
0.0103936055413289,0.0268567686278068,3.63562193973719,1.79562176680071,9205,0.998913633894623,0.00108636610537751,0,0,1,0.26,0.6,-91.219241495146,1.12039615800893
